x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
-0.009550865938720543,-0.07009186330953109,-0.07009186330998794,-0.07009186330998794,-0.07009186330998794,-0.07009186330998794,-0.07009186330998794,-0.07009186330998794,-0.07009186330998794,-0.07009186330998794,-0.07009186330998794,-0.07009186330998794,-0.07009186330998794,-0.07009186330998794,-0.07009186330998794,-0.07009186330998794,-0.07009186330998794,-0.07009186330998794,-0.07009186330998794,-0.07009186330998794,-0.07009186330998794
-0.010171861711646295,-0.07234407591447732,-0.07234407591504632,-0.07234407591504632,-0.07234407591504632,-0.07234407591504632,-0.07234407591504632,-0.07234407591504632,-0.07234407591504632,-0.07234407591504632,-0.07234407591504632,-0.07234407591504632,-0.07234407591504632,-0.07234407591504632,-0.07234407591504632,-0.07234407591504632,-0.07234407591504632,-0.07234407591504632,-0.07234407591504632,-0.07234407591504632,-0.07234407591504632
-0.01082265907326079,-0.07463235258450296,-0.07463235258520921,-0.07463235258520921,-0.07463235258520921,-0.07463235258520921,-0.07463235258520921,-0.07463235258520921,-0.07463235258520921,-0.07463235258520921,-0.07463235258520921,-0.07463235258520921,-0.07463235258520921,-0.07463235258520921,-0.07463235258520921,-0.07463235258520921,-0.07463235258520921,-0.07463235258520921,-0.07463235258520921,-0.07463235258520921,-0.07463235258520921
-0.011504196560799871,-0.07695672111776877,-0.07695672111864248,-0.07695672111864248,-0.07695672111864248,-0.07695672111864248,-0.07695672111864248,-0.07695672111864248,-0.07695672111864248,-0.07695672111864248,-0.07695672111864248,-0.07695672111864248,-0.07695672111864248,-0.07695672111864248,-0.07695672111864248,-0.07695672111864248,-0.07695672111864248,-0.07695672111864248,-0.07695672111864248,-0.07695672111864248,-0.07695672111864248
-0.012217427262464263,-0.07931720973158288,-0.07931720973266025,-0.07931720973266025,-0.07931720973266025,-0.07931720973266025,-0.07931720973266025,-0.07931720973266025,-0.07931720973266025,-0.07931720973266025,-0.07931720973266025,-0.07931720973266025,-0.07931720973266025,-0.07931720973266025,-0.07931720973266025,-0.07931720973266025,-0.07931720973266025,-0.07931720973266025,-0.07931720973266025,-0.07931720973266025,-0.07931720973266025
-0.012963318817419587,-0.08171384706180472,-0.08171384706312908,-0.08171384706312908,-0.08171384706312908,-0.08171384706312908,-0.08171384706312908,-0.08171384706312908,-0.08171384706312908,-0.08171384706312908,-0.08171384706312908,-0.08171384706312908,-0.08171384706312908,-0.08171384706312908,-0.08171384706312908,-0.08171384706312908,-0.08171384706312908,-0.08171384706312908,-0.08171384706312908,-0.08171384706312908,-0.08171384706312908
-0.013742853415796381,-0.08414666216223624,-0.08414666216385927,-0.08414666216385927,-0.08414666216385927,-0.08414666216385927,-0.08414666216385927,-0.08414666216385927,-0.08414666216385927,-0.08414666216385927,-0.08414666216385927,-0.08414666216385927,-0.08414666216385927,-0.08414666216385927,-0.08414666216385927,-0.08414666216385927,-0.08414666216385927,-0.08414666216385927,-0.08414666216385927,-0.08414666216385927,-0.08414666216385927
-0.01455702779869005,-0.08661568450400023,-0.0866156845059834,-0.0866156845059834,-0.0866156845059834,-0.0866156845059834,-0.0866156845059834,-0.0866156845059834,-0.0866156845059834,-0.0866156845059834,-0.0866156845059834,-0.0866156845059834,-0.0866156845059834,-0.0866156845059834,-0.0866156845059834,-0.0866156845059834,-0.0866156845059834,-0.0866156845059834,-0.0866156845059834,-0.0866156845059834,-0.0866156845059834
-0.015406853258160927,-0.08912094397490596,-0.08912094397732226,-0.08912094397732226,-0.08912094397732226,-0.08912094397732226,-0.08912094397732226,-0.08912094397732226,-0.08912094397732226,-0.08912094397732226,-0.08912094397732226,-0.08912094397732226,-0.08912094397732226,-0.08912094397732226,-0.08912094397732226,-0.08912094397732226,-0.08912094397732226,-0.08912094397732226,-0.08912094397732226,-0.08912094397732226,-0.08912094397732226
-0.016293355637234216,-0.09166247087880154,-0.09166247088173735,-0.09166247088173735,-0.09166247088173735,-0.09166247088173735,-0.09166247088173735,-0.09166247088173735,-0.09166247088173735,-0.09166247088173735,-0.09166247088173735,-0.09166247088173735,-0.09166247088173735,-0.09166247088173735,-0.09166247088173735,-0.09166247088173735,-0.09166247088173735,-0.09166247088173735,-0.09166247088173735,-0.09166247088173735,-0.09166247088173735
-0.01721757532990003,-0.09424029593491325,-0.09424029593847058,-0.09424029593847058,-0.09424029593847058,-0.09424029593847058,-0.09424029593847058,-0.09424029593847058,-0.09424029593847058,-0.09424029593847058,-0.09424029593847058,-0.09424029593847058,-0.09424029593847058,-0.09424029593847058,-0.09424029593847058,-0.09424029593847058,-0.09424029593847058,-0.09424029593847058,-0.09424029593847058,-0.09424029593847058,-0.09424029593847058
-0.01818056728111336,-0.09685445027717146,-0.09685445028147056,-0.09685445028147056,-0.09685445028147056,-0.09685445028147056,-0.09685445028147056,-0.09685445028147056,-0.09685445028147056,-0.09685445028147056,-0.09685445028147056,-0.09685445028147056,-0.09685445028147056,-0.09685445028147056,-0.09685445028147056,-0.09685445028147056,-0.09685445028147056,-0.09685445028147056,-0.09685445028147056,-0.09685445028147056,-0.09685445028147056
-0.019183400986794143,-0.09950496545352332,-0.09950496545870549,-0.09950496545870549,-0.09950496545870549,-0.09950496545870549,-0.09950496545870549,-0.09950496545870549,-0.09950496545870549,-0.09950496545870549,-0.09950496545870549,-0.09950496545870549,-0.09950496545870549,-0.09950496545870549,-0.09950496545870549,-0.09950496545870549,-0.09950496545870549,-0.09950496545870549,-0.09950496545870549,-0.09950496545870549,-0.09950496545870549
-0.02022716049382716,-0.10219187342523145,-0.10219187343146247,-0.10219187343146247,-0.10219187343146247,-0.10219187343146247,-0.10219187343146247,-0.10219187343146247,-0.10219187343146247,-0.10219187343146247,-0.10219187343146247,-0.10219187343146247,-0.10219187343146247,-0.10219187343146247,-0.10219187343146247,-0.10219187343146247,-0.10219187343146247,-0.10219187343146247,-0.10219187343146247,-0.10219187343146247,-0.10219187343146247
-0.02131294440006211,-0.10491520656615927,-0.10491520657363318,-0.10491520657363318,-0.10491520657363318,-0.10491520657363318,-0.10491520657363318,-0.10491520657363318,-0.10491520657363318,-0.10491520657363318,-0.10491520657363318,-0.10491520657363318,-0.10491520657363318,-0.10491520657363318,-0.10491520657363318,-0.10491520657363318,-0.10491520657363318,-0.10491520657363318,-0.10491520657363318,-0.10491520657363318,-0.10491520657363318
-0.022441865854313587,-0.10767499766204233,-0.1076749976709858,-0.1076749976709858,-0.1076749976709858,-0.1076749976709858,-0.1076749976709858,-0.1076749976709858,-0.1076749976709858,-0.1076749976709858,-0.1076749976709858,-0.1076749976709858,-0.1076749976709858,-0.1076749976709858,-0.1076749976709858,-0.1076749976709858,-0.1076749976709858,-0.1076749976709858,-0.1076749976709858,-0.1076749976709858,-0.1076749976709858
-0.02361505255636106,-0.11047127990974566,-0.1104712799204229,-0.11047127992042288,-0.11047127992042288,-0.11047127992042288,-0.11047127992042288,-0.11047127992042288,-0.11047127992042288,-0.11047127992042288,-0.11047127992042288,-0.11047127992042288,-0.11047127992042288,-0.11047127992042288,-0.11047127992042288,-0.11047127992042288,-0.11047127992042288,-0.11047127992042288,-0.11047127992042288,-0.11047127992042288,-0.11047127992042288
-0.024833646756948956,-0.1133040869165071,-0.11330408692922546,-0.11330408692922546,-0.11330408692922546,-0.11330408692922546,-0.11330408692922546,-0.11330408692922546,-0.11330408692922546,-0.11330408692922546,-0.11330408692922546,-0.11330408692922546,-0.11330408692922546,-0.11330408692922546,-0.11330408692922546,-0.11330408692922546,-0.11330408692922546,-0.11330408692922546,-0.11330408692922546,-0.11330408692922546,-0.11330408692922546
-0.02609880525778654,-0.116173452699166,-0.11617345271428237,-0.11617345271428235,-0.11617345271428235,-0.11617345271428235,-0.11617345271428235,-0.11617345271428235,-0.11617345271428235,-0.11617345271428235,-0.11617345271428235,-0.11617345271428235,-0.11617345271428235,-0.11617345271428235,-0.11617345271428235,-0.11617345271428235,-0.11617345271428235,-0.11617345271428235,-0.11617345271428235,-0.11617345271428235,-0.11617345271428235
-0.02741169941154799,-0.119079411683378,-0.11907941170130597,-0.11907941170130597,-0.11907941170130597,-0.11907941170130597,-0.11907941170130597,-0.11907941170130597,-0.11907941170130597,-0.11907941170130597,-0.11907941170130597,-0.11907941170130597,-0.11907941170130597,-0.11907941170130597,-0.11907941170130597,-0.11907941170130597,-0.11907941170130597,-0.11907941170130597,-0.11907941170130597,-0.11907941170130597,-0.11907941170130597
-0.02877351512187239,-0.12202199870281491,-0.12202199872403295,-0.12202199872403294,-0.12202199872403294,-0.12202199872403294,-0.12202199872403294,-0.12202199872403294,-0.12202199872403294,-0.12202199872403294,-0.12202199872403294,-0.12202199872403294,-0.12202199872403294,-0.12202199872403294,-0.12202199872403294,-0.12202199872403294,-0.12202199872403294,-0.12202199872403294,-0.12202199872403294,-0.12202199872403294,-0.12202199872403294
-0.030185452843363682,-0.12500124899835008,-0.12500124902341064,-0.12500124902341062,-0.12500124902341062,-0.12500124902341062,-0.12500124902341062,-0.12500124902341062,-0.12500124902341062,-0.12500124902341062,-0.12500124902341062,-0.12500124902341062,-0.12500124902341062,-0.12500124902341062,-0.12500124902341062,-0.12500124902341062,-0.12500124902341062,-0.12500124902341062,-0.12500124902341062,-0.12500124902341062,-0.12500124902341062
-0.031648727581590784,-0.12801719821722898,-0.12801719824676888,-0.12801719824676885,-0.12801719824676885,-0.12801719824676885,-0.12801719824676885,-0.12801719824676885,-0.12801719824676885,-0.12801719824676885,-0.12801719824676885,-0.12801719824676885,-0.12801719824676885,-0.12801719824676885,-0.12801719824676885,-0.12801719824676885,-0.12801719824676885,-0.12801719824676885,-0.12801719824676885,-0.12801719824676885,-0.12801719824676885
-0.03316456889308744,-0.13106988241222467,-0.13106988244697668,-0.13106988244697665,-0.13106988244697665,-0.13106988244697665,-0.13106988244697665,-0.13106988244697665,-0.13106988244697665,-0.13106988244697665,-0.13106988244697665,-0.13106988244697665,-0.13106988244697665,-0.13106988244697665,-0.13106988244697665,-0.13106988244697665,-0.13106988244697665,-0.13106988244697665,-0.13106988244697665,-0.13106988244697665,-0.13106988244697665
-0.03473422088535232,-0.13415933804077826,-0.13415933808158412,-0.1341593380815841,-0.1341593380815841,-0.1341593380815841,-0.1341593380815841,-0.1341593380815841,-0.1341593380815841,-0.1341593380815841,-0.1341593380815841,-0.1341593380815841,-0.1341593380815841,-0.1341593380815841,-0.1341593380815841,-0.1341593380815841,-0.1341593380815841,-0.1341593380815841,-0.1341593380815841,-0.1341593380815841,-0.1341593380815841
-0.03635894221684898,-0.13728560196412415,-0.13728560201194936,-0.1372856020119493,-0.1372856020119493,-0.1372856020119493,-0.1372856020119493,-0.1372856020119493,-0.1372856020119493,-0.1372856020119493,-0.1372856020119493,-0.1372856020119493,-0.1372856020119493,-0.1372856020119493,-0.1372856020119493,-0.1372856020119493,-0.1372856020119493,-0.1372856020119493,-0.1372856020119493,-0.1372856020119493,-0.1372856020119493
-0.03804000609700588,-0.14044871144640006,-0.14044871150235005,-0.14044871150235003,-0.14044871150235003,-0.14044871150235003,-0.14044871150235003,-0.14044871150235003,-0.14044871150235003,-0.14044871150235003,-0.14044871150235003,-0.14044871150235003,-0.14044871150235003,-0.14044871150235003,-0.14044871150235003,-0.14044871150235003,-0.14044871150235003,-0.14044871150235003,-0.14044871150235003,-0.14044871150235003,-0.14044871150235003
-0.039778700286216336,-0.14364870415374117,-0.14364870421907983,-0.14364870421907977,-0.14364870421907977,-0.14364870421907977,-0.14364870421907977,-0.14364870421907977,-0.14364870421907977,-0.14364870421907977,-0.14364870421907977,-0.14364870421907977,-0.14364870421907977,-0.14364870421907977,-0.14364870421907977,-0.14364870421907977,-0.14364870421907977,-0.14364870421907977,-0.14364870421907977,-0.14364870421907977,-0.14364870421907977
-0.04157632709583866,-0.14688561815335915,-0.14688561822952917,-0.14688561822952909,-0.14688561822952909,-0.14688561822952909,-0.14688561822952909,-0.14688561822952909,-0.14688561822952909,-0.14688561822952909,-0.14688561822952909,-0.14688561822952909,-0.14688561822952909,-0.14688561822952909,-0.14688561822952909,-0.14688561822952909,-0.14688561822952909,-0.14688561822952909,-0.14688561822952909,-0.14688561822952909,-0.14688561822952909
-0.043434203388195966,-0.15015949191260483,-0.15015949200125062,-0.1501594920012505,-0.1501594920012505,-0.1501594920012505,-0.1501594920012505,-0.1501594920012505,-0.1501594920012505,-0.1501594920012505,-0.1501594920012505,-0.1501594920012505,-0.1501594920012505,-0.1501594920012505,-0.1501594920012505,-0.1501594920012505,-0.1501594920012505,-0.1501594920012505,-0.1501594920012505,-0.1501594920012505,-0.1501594920012505
-0.04535366057657631,-0.15347036429801533,-0.15347036440100847,-0.15347036440100834,-0.15347036440100834,-0.15347036440100834,-0.15347036440100834,-0.15347036440100834,-0.15347036440100834,-0.15347036440100834,-0.15347036440100834,-0.15347036440100834,-0.15347036440100834,-0.15347036440100834,-0.15347036440100834,-0.15347036440100834,-0.15347036440100834,-0.15347036440100834,-0.15347036440100834,-0.15347036440100834,-0.15347036440100834
-0.047336044625232616,-0.15681827457434513,-0.15681827469381268,-0.1568182746938125,-0.1568182746938125,-0.1568182746938125,-0.1568182746938125,-0.1568182746938125,-0.1568182746938125,-0.1568182746938125,-0.1568182746938125,-0.1568182746938125,-0.1568182746938125,-0.1568182746938125,-0.1568182746938125,-0.1568182746938125,-0.1568182746938125,-0.1568182746938125,-0.1568182746938125,-0.1568182746938125,-0.1568182746938125
-0.049382716049382706,-0.16020326240358068,-0.1602032625419367,-0.16020326254193645,-0.16020326254193645,-0.16020326254193645,-0.16020326254193645,-0.16020326254193645,-0.16020326254193645,-0.16020326254193645,-0.16020326254193645,-0.16020326254193645,-0.16020326254193645,-0.16020326254193645,-0.16020326254193645,-0.16020326254193645,-0.16020326254193645,-0.16020326254193645,-0.16020326254193645,-0.16020326254193645,-0.16020326254193645
-0.05149504991520936,-0.16362536784393913,-0.1636253680039196,-0.16362536800391927,-0.16362536800391927,-0.16362536800391927,-0.16362536800391927,-0.16362536800391927,-0.16362536800391927,-0.16362536800391927,-0.16362536800391927,-0.16362536800391927,-0.16362536800391927,-0.16362536800391927,-0.16362536800391927,-0.16362536800391927,-0.16362536800391927,-0.16362536800391927,-0.16362536800391927,-0.16362536800391927,-0.16362536800391927
-0.053674435839860195,-0.16708463134885,-0.1670846315335516,-0.1670846315335512,-0.1670846315335512,-0.1670846315335512,-0.1670846315335512,-0.1670846315335512,-0.1670846315335512,-0.1670846315335512,-0.1670846315335512,-0.1670846315335512,-0.1670846315335512,-0.1670846315335512,-0.1670846315335512,-0.1670846315335512,-0.1670846315335512,-0.1670846315335512,-0.1670846315335512,-0.1670846315335512,-0.1670846315335512
-0.055922277991447715,-0.17058109376592057,-0.17058109397884363,-0.1705810939788431,-0.1705810939788431,-0.1705810939788431,-0.1705810939788431,-0.1705810939788431,-0.1705810939788431,-0.1705810939788431,-0.1705810939788431,-0.1705810939788431,-0.1705810939788431,-0.1705810939788431,-0.1705810939788431,-0.1705810939788431,-0.1705810939788431,-0.1705810939788431,-0.1705810939788431,-0.1705810939788431,-0.1705810939788431
-0.05823999508904936,-0.17411479633588461,-0.1741147965809807,-0.17411479658098003,-0.17411479658098003,-0.17411479658098003,-0.17411479658098003,-0.17411479658098003,-0.17411479658098003,-0.17411479658098003,-0.17411479658098003,-0.17411479658098003,-0.17411479658098003,-0.17411479658098003,-0.17411479658098003,-0.17411479658098003,-0.17411479658098003,-0.17411479658098003,-0.17411479658098003,-0.17411479658098003,-0.17411479658098003
-0.060629020402707415,-0.1776857806915339,-0.17768578097325818,-0.17768578097325735,-0.17768578097325735,-0.17768578097325735,-0.17768578097325735,-0.17768578097325735,-0.17768578097325735,-0.17768578097325735,-0.17768578097325735,-0.17768578097325735,-0.17768578097325735,-0.17768578097325735,-0.17768578097325735,-0.17768578097325735,-0.17768578097325735,-0.17768578097325735,-0.17768578097325735,-0.17768578097325735,-0.17768578097325735
-0.06309080175342915,-0.1812940888566331,-0.18129408918000242,-0.18129408918000134,-0.18129408918000134,-0.18129408918000134,-0.18129408918000134,-0.18129408918000134,-0.18129408918000134,-0.18129408918000134,-0.18129408918000134,-0.18129408918000134,-0.18129408918000134,-0.18129408918000134,-0.18129408918000134,-0.18129408918000134,-0.18129408918000134,-0.18129408918000134,-0.18129408918000134,-0.18129408918000134,-0.18129408918000134
-0.06562680151318667,-0.18493976324481673,-0.18493976361547362,-0.18493976361547224,-0.18493976361547224,-0.18493976361547224,-0.18493976361547224,-0.18493976361547224,-0.18493976361547224,-0.18493976361547224,-0.18493976361547224,-0.18493976361547224,-0.18493976361547224,-0.18493976361547224,-0.18493976361547224,-0.18493976361547224,-0.18493976361547224,-0.18493976361547224,-0.18493976361547224,-0.18493976361547224,-0.18493976361547224
-0.06823849660491697,-0.18862284665846976,-0.18862284708275273,-0.188622847082751,-0.188622847082751,-0.188622847082751,-0.188622847082751,-0.188622847082751,-0.188622847082751,-0.188622847082751,-0.188622847082751,-0.188622847082751,-0.188622847082751,-0.188622847082751,-0.188622847082751,-0.188622847082751,-0.188622847082751,-0.188622847082751,-0.188622847082751,-0.188622847082751,-0.188622847082751
-0.07092737850252195,-0.19234338228758976,-0.192343382772611,-0.19234338277260885,-0.19234338277260885,-0.19234338277260885,-0.19234338277260885,-0.19234338277260885,-0.19234338277260885,-0.19234338277260885,-0.19234338277260885,-0.19234338277260885,-0.19234338277260885,-0.19234338277260885,-0.19234338277260885,-0.19234338277260885,-0.19234338277260885,-0.19234338277260885,-0.19234338277260885,-0.19234338277260885,-0.19234338277260885
-0.07369495323086837,-0.19610141370863216,-0.19610141426236283,-0.19610141426236008,-0.19610141426236008,-0.19610141426236008,-0.19610141426236008,-0.19610141426236008,-0.19610141426236008,-0.19610141426236008,-0.19610141426236008,-0.19610141426236008,-0.19610141426236008,-0.19610141426236008,-0.19610141426236008,-0.19610141426236008,-0.19610141426236008,-0.19610141426236008,-0.19610141426236008,-0.19610141426236008,-0.19610141426236008
-0.07654274136578804,-0.19989698488333743,-0.19989698551470125,-0.19989698551469784,-0.19989698551469784,-0.19989698551469784,-0.19989698551469784,-0.19989698551469784,-0.19989698551469784,-0.19989698551469784,-0.19989698551469784,-0.19989698551469784,-0.19989698551469784,-0.19989698551469784,-0.19989698551469784,-0.19989698551469784,-0.19989698551469784,-0.19989698551469784,-0.19989698551469784,-0.19989698551469784,-0.19989698551469784
-0.07947227803407748,-0.20373014015753999,-0.20373014087651617,-0.2037301408765119,-0.2037301408765119,-0.2037301408765119,-0.2037301408765119,-0.2037301408765119,-0.2037301408765119,-0.2037301408765119,-0.2037301408765119,-0.2037301408765119,-0.2037301408765119,-0.2037301408765119,-0.2037301408765119,-0.2037301408765119,-0.2037301408765119,-0.2037301408765119,-0.2037301408765119,-0.2037301408765119,-0.2037301408765119
-0.08248511291349822,-0.20760092425995968,-0.20760092507769565,-0.20760092507769032,-0.20760092507769032,-0.20760092507769032,-0.20760092507769032,-0.20760092507769032,-0.20760092507769032,-0.20760092507769032,-0.20760092507769032,-0.20760092507769032,-0.20760092507769032,-0.20760092507769032,-0.20760092507769032,-0.20760092507769032,-0.20760092507769032,-0.20760092507769032,-0.20760092507769032,-0.20760092507769032,-0.20760092507769032
-0.08558281023277661,-0.21150938230097444,-0.21150938322990942,-0.2115093832299028,-0.2115093832299028,-0.2115093832299028,-0.2115093832299028,-0.2115093832299028,-0.2115093832299028,-0.2115093832299028,-0.2115093832299028,-0.2115093832299028,-0.2115093832299028,-0.2115093832299028,-0.2115093832299028,-0.2115093832299028,-0.2115093832299028,-0.2115093832299028,-0.2115093832299028,-0.2115093832299028,-0.2115093832299028
-0.08876694877160392,-0.21545555977137482,-0.21545556082537498,-0.21545556082536674,-0.21545556082536674,-0.21545556082536674,-0.21545556082536674,-0.21545556082536674,-0.21545556082536674,-0.21545556082536674,-0.21545556082536674,-0.21545556082536674,-0.21545556082536674,-0.21545556082536674,-0.21545556082536674,-0.21545556082536674,-0.21545556082536674,-0.21545556082536674,-0.21545556082536674,-0.21545556082536674,-0.21545556082536674
-0.09203912186063642,-0.21943950254109998,-0.21943950373560644,-0.21943950373559618,-0.21943950373559618,-0.21943950373559618,-0.21943950373559618,-0.21943950373559618,-0.21943950373559618,-0.21943950373559618,-0.21943950373559618,-0.21943950373559618,-0.21943950373559618,-0.21943950373559618,-0.21943950373559618,-0.21943950373559618,-0.21943950373559618,-0.21943950373559618,-0.21943950373559618,-0.21943950373559618,-0.21943950373559618
-0.09540093738149513,-0.2234612568579547,-0.22346125821014495,-0.22346125821013227,-0.22346125821013227,-0.22346125821013227,-0.22346125821013227,-0.22346125821013227,-0.22346125821013227,-0.22346125821013227,-0.22346125821013227,-0.22346125821013227,-0.22346125821013227,-0.22346125821013227,-0.22346125821013227,-0.22346125821013227,-0.22346125821013227,-0.22346125821013227,-0.22346125821013227,-0.22346125821013227,-0.22346125821013227
-0.09885401776676604,-0.22752086934630772,-0.2275208708752722,-0.22752087087525652,-0.22752087087525652,-0.22752087087525652,-0.22752087087525652,-0.22752087087525652,-0.22752087087525652,-0.22752087087525652,-0.22752087087525652,-0.22752087087525652,-0.22752087087525652,-0.22752087087525652,-0.22752087087525652,-0.22752087087525652,-0.22752087087525652,-0.22752087087525652,-0.22752087087525652,-0.22752087087525652,-0.22752087087525652
-0.10240000000000002,-0.23161838700577098,-0.2316183887327054,-0.23161838873268606,-0.23161838873268606,-0.23161838873268606,-0.23161838873268606,-0.23161838873268606,-0.23161838873268606,-0.23161838873268606,-0.23161838873268606,-0.23161838873268606,-0.23161838873268606,-0.23161838873268606,-0.23161838873268606,-0.23161838873268606,-0.23161838873268606,-0.23161838873268606,-0.23161838873268606,-0.23161838873268606,-0.23161838873268606
-0.10604053561571278,-0.2357538572098593,-0.23575385915827451,-0.2357538591582507,-0.2357538591582507,-0.2357538591582507,-0.2357538591582507,-0.2357538591582507,-0.2357538591582507,-0.2357538591582507,-0.2357538591582507,-0.2357538591582507,-0.2357538591582507,-0.2357538591582507,-0.2357538591582507,-0.2357538591582507,-0.2357538591582507,-0.2357538591582507,-0.2357538591582507,-0.2357538591582507,-0.2357538591582507
-0.1097772906993851,-0.23992732770463168,-0.23992732990058196,-0.23992732990055268,-0.2399273299005527,-0.2399273299005527,-0.2399273299005527,-0.2399273299005527,-0.2399273299005527,-0.2399273299005527,-0.2399273299005527,-0.2399273299005527,-0.2399273299005527,-0.2399273299005527,-0.2399273299005527,-0.2399273299005527,-0.2399273299005527,-0.2399273299005527,-0.2399273299005527,-0.2399273299005527,-0.2399273299005527
-0.1136119458874625,-0.2441388466073112,-0.244138849079643,-0.24413884907960712,-0.24413884907960712,-0.24413884907960712,-0.24413884907960712,-0.24413884907960712,-0.24413884907960712,-0.24413884907960712,-0.24413884907960712,-0.24413884907960712,-0.24413884907960712,-0.24413884907960712,-0.24413884907960712,-0.24413884907960712,-0.24413884907960712,-0.24413884907960712,-0.24413884907960712,-0.24413884907960712,-0.24413884907960712
-0.11754619636735542,-0.24838846240488696,-0.2483884651855091,-0.24838846518546517,-0.24838846518546517,-0.24838846518546517,-0.24838846518546517,-0.24838846518546517,-0.24838846518546517,-0.24838846518546517,-0.24838846518546517,-0.24838846518546517,-0.24838846518546517,-0.24838846518546517,-0.24838846518546517,-0.24838846518546517,-0.24838846518546517,-0.24838846518546517,-0.24838846518546517,-0.24838846518546517,-0.24838846518546517
-0.12158175187743922,-0.2526762239526951,-0.2526762270768727,-0.25267622707681897,-0.25267622707681897,-0.25267622707681897,-0.25267622707681897,-0.25267622707681897,-0.25267622707681897,-0.25267622707681897,-0.25267622707681897,-0.25267622707681897,-0.25267622707681897,-0.25267622707681897,-0.25267622707681897,-0.25267622707681897,-0.25267622707681897,-0.25267622707681897,-0.25267622707681897,-0.25267622707681897,-0.25267622707681897
-0.1257203367070541,-0.25700218047297974,-0.2570021839796528,-0.2570021839795873,-0.2570021839795873,-0.2570021839795873,-0.2570021839795873,-0.2570021839795873,-0.2570021839795873,-0.2570021839795873,-0.2570021839795873,-0.2570021839795873,-0.2570021839795873,-0.2570021839795873,-0.2570021839795873,-0.2570021839795873,-0.2570021839795873,-0.2570021839795873,-0.2570021839795873,-0.2570021839795873,-0.2570021839795873
-0.12996368969650532,-0.261366381553434,-0.26136638548556385,-0.26136638548548397,-0.26136638548548397,-0.26136638548548397,-0.26136638548548397,-0.26136638548548397,-0.26136638548548397,-0.26136638548548397,-0.26136638548548397,-0.26136638548548397,-0.26136638548548397,-0.26136638548548397,-0.26136638548548397,-0.26136638548548397,-0.26136638548548397,-0.26136638548548397,-0.26136638548548397,-0.26136638548548397,-0.26136638548548397
-0.13431356423706287,-0.2657688771457198,-0.26576888155066386,-0.2657688815505667,-0.2657688815505667,-0.2657688815505667,-0.2657688815505667,-0.2657688815505667,-0.2657688815505667,-0.2657688815505667,-0.2657688815505667,-0.2657688815505667,-0.2657688815505667,-0.2657688815505667,-0.2657688815505667,-0.2657688815505667,-0.2657688815505667,-0.2657688815505667,-0.2657688815505667,-0.2657688815505667,-0.2657688815505667
-0.1387717282709617,-0.27020971756396767,-0.27020972249388603,-0.27020972249376807,-0.27020972249376807,-0.27020972249376807,-0.27020972249376807,-0.27020972249376807,-0.27020972249376807,-0.27020972249376807,-0.27020972249376807,-0.27020972249376807,-0.27020972249376807,-0.27020972249376807,-0.27020972249376807,-0.27020972249376807,-0.27020972249376807,-0.27020972249376807,-0.27020972249376807,-0.27020972249376807,-0.27020972249376807
-0.14333996429140167,-0.27468895348325484,-0.2746889589955504,-0.2746889589954074,-0.2746889589954074,-0.2746889589954074,-0.2746889589954074,-0.2746889589954074,-0.2746889589954074,-0.2746889589954074,-0.2746889589954074,-0.2746889589954074,-0.2746889589954074,-0.2746889589954074,-0.2746889589954074,-0.2746889589954074,-0.2746889589954074,-0.2746889589954074,-0.2746889589954074,-0.2746889589954074,-0.2746889589954074
-0.14802006934254738,-0.27920663593806283,-0.2792066420958572,-0.27920664209568413,-0.27920664209568413,-0.27920664209568413,-0.27920664209568413,-0.27920664209568413,-0.27920664209568413,-0.27920664209568413,-0.27920664209568413,-0.27920664209568413,-0.27920664209568413,-0.27920664209568413,-0.27920664209568413,-0.27920664209568413,-0.27920664209568413,-0.27920664209568413,-0.27920664209568413,-0.27920664209568413,-0.27920664209568413
-0.15281385501952868,-0.2837628163207135,-0.2837628231933619,-0.28376282319315266,-0.28376282319315266,-0.28376282319315266,-0.28376282319315266,-0.28376282319315266,-0.28376282319315266,-0.28376282319315266,-0.28376282319315266,-0.28376282319315266,-0.28376282319315266,-0.28376282319315266,-0.28376282319315266,-0.28376282319315266,-0.28376282319315266,-0.28376282319315266,-0.28376282319315266,-0.28376282319315266,-0.28376282319315266
-0.15772314746844,-0.28835754637978267,-0.28835755404342994,-0.2883575540431775,-0.2883575540431775,-0.2883575540431775,-0.2883575540431775,-0.2883575540431775,-0.2883575540431775,-0.2883575540431775,-0.2883575540431775,-0.2883575540431775,-0.2883575540431775,-0.2883575540431775,-0.2883575540431775,-0.2883575540431775,-0.2883575540431775,-0.2883575540431775,-0.2883575540431775,-0.2883575540431775,-0.2883575540431775
-0.16274978738634072,-0.2929908782184934,-0.2929908867566745,-0.2929908867563703,-0.2929908867563703,-0.2929908867563703,-0.2929908867563703,-0.2929908867563703,-0.2929908867563703,-0.2929908867563703,-0.2929908867563703,-0.2929908867563703,-0.2929908867563703,-0.2929908867563703,-0.2929908867563703,-0.2929908867563703,-0.2929908867563703,-0.2929908867563703,-0.2929908867563703,-0.2929908867563703,-0.2929908867563703
